"Commodity Code"|"Country or Area Code"|"Country or Area"|"Transaction Code"|"Commodity - Transaction Code"|"Commodity - Transaction"|"Year"|"Unit"|"Quantity"|"Quantity Footnotes"
"ES"|"724"|"Spain"|"01"|"ES01"|"Electricity - total solar production"|"2000"|"Kilowatt-hours, million"|"18"|""
"ES"|"724"|"Spain"|"01"|"ES01"|"Electricity - total solar production"|"1999"|"Kilowatt-hours, million"|"17"|""
"ES"|"724"|"Spain"|"01"|"ES01"|"Electricity - total solar production"|"1998"|"Kilowatt-hours, million"|"15"|""
"ES"|"724"|"Spain"|"01"|"ES01"|"Electricity - total solar production"|"1997"|"Kilowatt-hours, million"|"13"|""
"ES"|"724"|"Spain"|"01"|"ES01"|"Electricity - total solar production"|"1996"|"Kilowatt-hours, million"|"12"|""
"ES"|"724"|"Spain"|"01"|"ES01"|"Electricity - total solar production"|"1995"|"Kilowatt-hours, million"|"15"|""
"ES"|"724"|"Spain"|"01"|"ES01"|"Electricity - total solar production"|"1994"|"Kilowatt-hours, million"|"10"|""
"ES"|"724"|"Spain"|"01"|"ES01"|"Electricity - total solar production"|"1993"|"Kilowatt-hours, million"|"9"|""
"ES"|"724"|"Spain"|"01"|"ES01"|"Electricity - total solar production"|"1992"|"Kilowatt-hours, million"|"8"|""
"ES"|"724"|"Spain"|"01"|"ES01"|"Electricity - total solar production"|"1991"|"Kilowatt-hours, million"|"7"|""
"ES"|"724"|"Spain"|"01"|"ES01"|"Electricity - total solar production"|"1990"|"Kilowatt-hours, million"|"6"|""
"ES"|"144"|"Sri Lanka"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"59.5"|""
"ES"|"144"|"Sri Lanka"|"01"|"ES01"|"Electricity - total solar production"|"2014"|"Kilowatt-hours, million"|"38.87"|""
"ES"|"144"|"Sri Lanka"|"01"|"ES01"|"Electricity - total solar production"|"2013"|"Kilowatt-hours, million"|"25.181"|""
"ES"|"144"|"Sri Lanka"|"01"|"ES01"|"Electricity - total solar production"|"2012"|"Kilowatt-hours, million"|"20.8"|""
"ES"|"144"|"Sri Lanka"|"01"|"ES01"|"Electricity - total solar production"|"2011"|"Kilowatt-hours, million"|"8.7"|""
"ES"|"144"|"Sri Lanka"|"01"|"ES01"|"Electricity - total solar production"|"2010"|"Kilowatt-hours, million"|"7.203"|""
"ES"|"144"|"Sri Lanka"|"01"|"ES01"|"Electricity - total solar production"|"2009"|"Kilowatt-hours, million"|"6.804"|""
"ES"|"144"|"Sri Lanka"|"01"|"ES01"|"Electricity - total solar production"|"2008"|"Kilowatt-hours, million"|"6.4"|""
"ES"|"144"|"Sri Lanka"|"01"|"ES01"|"Electricity - total solar production"|"2007"|"Kilowatt-hours, million"|"6.01"|""
"ES"|"144"|"Sri Lanka"|"01"|"ES01"|"Electricity - total solar production"|"2006"|"Kilowatt-hours, million"|"5.41"|""
"ES"|"144"|"Sri Lanka"|"01"|"ES01"|"Electricity - total solar production"|"2005"|"Kilowatt-hours, million"|"4.61"|""
"ES"|"144"|"Sri Lanka"|"01"|"ES01"|"Electricity - total solar production"|"2004"|"Kilowatt-hours, million"|"3.52"|""
"ES"|"144"|"Sri Lanka"|"01"|"ES01"|"Electricity - total solar production"|"2003"|"Kilowatt-hours, million"|"2.42"|""
"ES"|"144"|"Sri Lanka"|"01"|"ES01"|"Electricity - total solar production"|"2002"|"Kilowatt-hours, million"|"1.52"|""
"ES"|"144"|"Sri Lanka"|"01"|"ES01"|"Electricity - total solar production"|"2001"|"Kilowatt-hours, million"|"0.9"|""
"ES"|"144"|"Sri Lanka"|"01"|"ES01"|"Electricity - total solar production"|"2000"|"Kilowatt-hours, million"|"0.4"|""
"ES"|"654"|"St. Helena and Depend."|"01"|"ES01"|"Electricity - total solar production"|"2016"|"Kilowatt-hours, million"|"0.73"|""
"ES"|"654"|"St. Helena and Depend."|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"0.11"|""
"ES"|"654"|"St. Helena and Depend."|"01"|"ES01"|"Electricity - total solar production"|"2014"|"Kilowatt-hours, million"|"0.07"|""
"ES"|"654"|"St. Helena and Depend."|"01"|"ES01"|"Electricity - total solar production"|"2013"|"Kilowatt-hours, million"|"0.07"|""
"ES"|"654"|"St. Helena and Depend."|"01"|"ES01"|"Electricity - total solar production"|"2012"|"Kilowatt-hours, million"|"0.01"|""
"ES"|"659"|"St. Kitts-Nevis"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"2.3"|"1"
"ES"|"659"|"St. Kitts-Nevis"|"01"|"ES01"|"Electricity - total solar production"|"2014"|"Kilowatt-hours, million"|"2.3"|"1"
"ES"|"659"|"St. Kitts-Nevis"|"01"|"ES01"|"Electricity - total solar production"|"2013"|"Kilowatt-hours, million"|"1"|"1"
"ES"|"659"|"St. Kitts-Nevis"|"01"|"ES01"|"Electricity - total solar production"|"2012"|"Kilowatt-hours, million"|"0"|""
"ES"|"752"|"Sweden"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"97"|""
"ES"|"752"|"Sweden"|"01"|"ES01"|"Electricity - total solar production"|"2014"|"Kilowatt-hours, million"|"47"|""
"ES"|"752"|"Sweden"|"01"|"ES01"|"Electricity - total solar production"|"2013"|"Kilowatt-hours, million"|"35"|""
"ES"|"752"|"Sweden"|"01"|"ES01"|"Electricity - total solar production"|"2012"|"Kilowatt-hours, million"|"19"|""
"ES"|"752"|"Sweden"|"01"|"ES01"|"Electricity - total solar production"|"2011"|"Kilowatt-hours, million"|"11"|""
"ES"|"752"|"Sweden"|"01"|"ES01"|"Electricity - total solar production"|"2010"|"Kilowatt-hours, million"|"9"|""
"ES"|"752"|"Sweden"|"01"|"ES01"|"Electricity - total solar production"|"2009"|"Kilowatt-hours, million"|"7"|""
"ES"|"752"|"Sweden"|"01"|"ES01"|"Electricity - total solar production"|"2008"|"Kilowatt-hours, million"|"4"|""
"ES"|"752"|"Sweden"|"01"|"ES01"|"Electricity - total solar production"|"2007"|"Kilowatt-hours, million"|"3"|""
"ES"|"752"|"Sweden"|"01"|"ES01"|"Electricity - total solar production"|"2006"|"Kilowatt-hours, million"|"2"|""
"ES"|"752"|"Sweden"|"01"|"ES01"|"Electricity - total solar production"|"2005"|"Kilowatt-hours, million"|"2"|""
"ES"|"752"|"Sweden"|"01"|"ES01"|"Electricity - total solar production"|"2004"|"Kilowatt-hours, million"|"2"|""
"ES"|"752"|"Sweden"|"01"|"ES01"|"Electricity - total solar production"|"2003"|"Kilowatt-hours, million"|"2"|""
"ES"|"752"|"Sweden"|"01"|"ES01"|"Electricity - total solar production"|"2002"|"Kilowatt-hours, million"|"2"|""
"ES"|"752"|"Sweden"|"01"|"ES01"|"Electricity - total solar production"|"2001"|"Kilowatt-hours, million"|"2"|""
"ES"|"752"|"Sweden"|"01"|"ES01"|"Electricity - total solar production"|"2000"|"Kilowatt-hours, million"|"1"|""
"ES"|"752"|"Sweden"|"01"|"ES01"|"Electricity - total solar production"|"1999"|"Kilowatt-hours, million"|"1"|""
"ES"|"752"|"Sweden"|"01"|"ES01"|"Electricity - total solar production"|"1998"|"Kilowatt-hours, million"|"1"|""
"ES"|"752"|"Sweden"|"01"|"ES01"|"Electricity - total solar production"|"1997"|"Kilowatt-hours, million"|"1"|""
"ES"|"752"|"Sweden"|"01"|"ES01"|"Electricity - total solar production"|"1996"|"Kilowatt-hours, million"|"1"|""
"ES"|"752"|"Sweden"|"01"|"ES01"|"Electricity - total solar production"|"1995"|"Kilowatt-hours, million"|"1"|""
"ES"|"752"|"Sweden"|"01"|"ES01"|"Electricity - total solar production"|"1994"|"Kilowatt-hours, million"|"1"|""
"ES"|"752"|"Sweden"|"01"|"ES01"|"Electricity - total solar production"|"1993"|"Kilowatt-hours, million"|"1"|""
"ES"|"757"|"Switzerland"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"1119"|""
"ES"|"757"|"Switzerland"|"01"|"ES01"|"Electricity - total solar production"|"2014"|"Kilowatt-hours, million"|"842"|""
"ES"|"757"|"Switzerland"|"01"|"ES01"|"Electricity - total solar production"|"2013"|"Kilowatt-hours, million"|"544"|""
"ES"|"757"|"Switzerland"|"01"|"ES01"|"Electricity - total solar production"|"2012"|"Kilowatt-hours, million"|"320"|""
"ES"|"757"|"Switzerland"|"01"|"ES01"|"Electricity - total solar production"|"2011"|"Kilowatt-hours, million"|"149"|""
"ES"|"757"|"Switzerland"|"01"|"ES01"|"Electricity - total solar production"|"2010"|"Kilowatt-hours, million"|"83"|""
"ES"|"757"|"Switzerland"|"01"|"ES01"|"Electricity - total solar production"|"2009"|"Kilowatt-hours, million"|"50"|""
"ES"|"757"|"Switzerland"|"01"|"ES01"|"Electricity - total solar production"|"2008"|"Kilowatt-hours, million"|"34"|""
"ES"|"757"|"Switzerland"|"01"|"ES01"|"Electricity - total solar production"|"2007"|"Kilowatt-hours, million"|"27"|""
"ES"|"757"|"Switzerland"|"01"|"ES01"|"Electricity - total solar production"|"2006"|"Kilowatt-hours, million"|"23"|""
"ES"|"757"|"Switzerland"|"01"|"ES01"|"Electricity - total solar production"|"2005"|"Kilowatt-hours, million"|"19"|""
"ES"|"757"|"Switzerland"|"01"|"ES01"|"Electricity - total solar production"|"2004"|"Kilowatt-hours, million"|"17"|""
"ES"|"757"|"Switzerland"|"01"|"ES01"|"Electricity - total solar production"|"2003"|"Kilowatt-hours, million"|"17"|""
"ES"|"757"|"Switzerland"|"01"|"ES01"|"Electricity - total solar production"|"2002"|"Kilowatt-hours, million"|"14"|""
"ES"|"757"|"Switzerland"|"01"|"ES01"|"Electricity - total solar production"|"2001"|"Kilowatt-hours, million"|"12"|""
"ES"|"757"|"Switzerland"|"01"|"ES01"|"Electricity - total solar production"|"2000"|"Kilowatt-hours, million"|"11"|""
"ES"|"757"|"Switzerland"|"01"|"ES01"|"Electricity - total solar production"|"1999"|"Kilowatt-hours, million"|"9"|""
"ES"|"757"|"Switzerland"|"01"|"ES01"|"Electricity - total solar production"|"1998"|"Kilowatt-hours, million"|"8"|""
"ES"|"757"|"Switzerland"|"01"|"ES01"|"Electricity - total solar production"|"1997"|"Kilowatt-hours, million"|"8"|""
"ES"|"757"|"Switzerland"|"01"|"ES01"|"Electricity - total solar production"|"1996"|"Kilowatt-hours, million"|"6"|""
"ES"|"757"|"Switzerland"|"01"|"ES01"|"Electricity - total solar production"|"1995"|"Kilowatt-hours, million"|"5"|""
"ES"|"757"|"Switzerland"|"01"|"ES01"|"Electricity - total solar production"|"1994"|"Kilowatt-hours, million"|"5"|""
"ES"|"757"|"Switzerland"|"01"|"ES01"|"Electricity - total solar production"|"1993"|"Kilowatt-hours, million"|"4"|""
"ES"|"757"|"Switzerland"|"01"|"ES01"|"Electricity - total solar production"|"1992"|"Kilowatt-hours, million"|"3"|""
"ES"|"757"|"Switzerland"|"01"|"ES01"|"Electricity - total solar production"|"1991"|"Kilowatt-hours, million"|"2"|""
"ES"|"757"|"Switzerland"|"01"|"ES01"|"Electricity - total solar production"|"1990"|"Kilowatt-hours, million"|"1"|""
"ES"|"807"|"T.F.Yug.Rep. Macedonia"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"22.599"|""
"ES"|"807"|"T.F.Yug.Rep. Macedonia"|"01"|"ES01"|"Electricity - total solar production"|"2014"|"Kilowatt-hours, million"|"14.383"|""
"ES"|"807"|"T.F.Yug.Rep. Macedonia"|"01"|"ES01"|"Electricity - total solar production"|"2013"|"Kilowatt-hours, million"|"9.051"|""
"ES"|"807"|"T.F.Yug.Rep. Macedonia"|"01"|"ES01"|"Electricity - total solar production"|"2012"|"Kilowatt-hours, million"|"2.836"|""
"ES"|"807"|"T.F.Yug.Rep. Macedonia"|"01"|"ES01"|"Electricity - total solar production"|"2011"|"Kilowatt-hours, million"|"1.173"|""
"ES"|"764"|"Thailand"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"2378"|""
"ES"|"764"|"Thailand"|"01"|"ES01"|"Electricity - total solar production"|"2014"|"Kilowatt-hours, million"|"1385"|""
"ES"|"764"|"Thailand"|"01"|"ES01"|"Electricity - total solar production"|"2013"|"Kilowatt-hours, million"|"1080"|""
"ES"|"764"|"Thailand"|"01"|"ES01"|"Electricity - total solar production"|"2012"|"Kilowatt-hours, million"|"23"|"1"
"ES"|"764"|"Thailand"|"01"|"ES01"|"Electricity - total solar production"|"2011"|"Kilowatt-hours, million"|"23"|"1"
"ES"|"764"|"Thailand"|"01"|"ES01"|"Electricity - total solar production"|"2010"|"Kilowatt-hours, million"|"23"|""
"ES"|"764"|"Thailand"|"01"|"ES01"|"Electricity - total solar production"|"2009"|"Kilowatt-hours, million"|"9"|""
"ES"|"764"|"Thailand"|"01"|"ES01"|"Electricity - total solar production"|"2008"|"Kilowatt-hours, million"|"3"|""
"ES"|"764"|"Thailand"|"01"|"ES01"|"Electricity - total solar production"|"2007"|"Kilowatt-hours, million"|"1"|""
"ES"|"776"|"Tonga"|"01"|"ES01"|"Electricity - total solar production"|"2016"|"Kilowatt-hours, million"|"4.71"|""
"ES"|"776"|"Tonga"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"3.262"|""
"ES"|"776"|"Tonga"|"01"|"ES01"|"Electricity - total solar production"|"2014"|"Kilowatt-hours, million"|"2.482"|""
"ES"|"776"|"Tonga"|"01"|"ES01"|"Electricity - total solar production"|"2013"|"Kilowatt-hours, million"|"2.042"|""
"ES"|"788"|"Tunisia"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"41"|""
"ES"|"788"|"Tunisia"|"01"|"ES01"|"Electricity - total solar production"|"2014"|"Kilowatt-hours, million"|"25"|""
"ES"|"788"|"Tunisia"|"01"|"ES01"|"Electricity - total solar production"|"2013"|"Kilowatt-hours, million"|"11.62"|""
"ES"|"788"|"Tunisia"|"01"|"ES01"|"Electricity - total solar production"|"2012"|"Kilowatt-hours, million"|"3.4"|""
"ES"|"788"|"Tunisia"|"01"|"ES01"|"Electricity - total solar production"|"2011"|"Kilowatt-hours, million"|"1.5"|""
"ES"|"788"|"Tunisia"|"01"|"ES01"|"Electricity - total solar production"|"2010"|"Kilowatt-hours, million"|"0.2"|""
"ES"|"792"|"Turkey"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"194"|""
"ES"|"792"|"Turkey"|"01"|"ES01"|"Electricity - total solar production"|"2014"|"Kilowatt-hours, million"|"17"|""
"ES"|"798"|"Tuvalu"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"2"|""
"ES"|"804"|"Ukraine"|"01"|"ES01"|"Electricity - total solar production"|"2016"|"Kilowatt-hours, million"|"396"|""
"ES"|"804"|"Ukraine"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"477"|""
"ES"|"804"|"Ukraine"|"01"|"ES01"|"Electricity - total solar production"|"2014"|"Kilowatt-hours, million"|"429"|""
"ES"|"804"|"Ukraine"|"01"|"ES01"|"Electricity - total solar production"|"2013"|"Kilowatt-hours, million"|"570"|""
"ES"|"804"|"Ukraine"|"01"|"ES01"|"Electricity - total solar production"|"2012"|"Kilowatt-hours, million"|"333"|""
"ES"|"804"|"Ukraine"|"01"|"ES01"|"Electricity - total solar production"|"2011"|"Kilowatt-hours, million"|"30"|""
"ES"|"804"|"Ukraine"|"01"|"ES01"|"Electricity - total solar production"|"2010"|"Kilowatt-hours, million"|"1"|""
"ES"|"826"|"United Kingdom"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"7561"|""
"ES"|"826"|"United Kingdom"|"01"|"ES01"|"Electricity - total solar production"|"2014"|"Kilowatt-hours, million"|"4040"|""
"ES"|"826"|"United Kingdom"|"01"|"ES01"|"Electricity - total solar production"|"2013"|"Kilowatt-hours, million"|"2008"|""
"ES"|"826"|"United Kingdom"|"01"|"ES01"|"Electricity - total solar production"|"2012"|"Kilowatt-hours, million"|"1352"|""
"ES"|"826"|"United Kingdom"|"01"|"ES01"|"Electricity - total solar production"|"2011"|"Kilowatt-hours, million"|"244"|""
"ES"|"826"|"United Kingdom"|"01"|"ES01"|"Electricity - total solar production"|"2010"|"Kilowatt-hours, million"|"41"|""
"ES"|"826"|"United Kingdom"|"01"|"ES01"|"Electricity - total solar production"|"2009"|"Kilowatt-hours, million"|"20"|""
"ES"|"826"|"United Kingdom"|"01"|"ES01"|"Electricity - total solar production"|"2008"|"Kilowatt-hours, million"|"17"|""
"ES"|"826"|"United Kingdom"|"01"|"ES01"|"Electricity - total solar production"|"2007"|"Kilowatt-hours, million"|"14"|""
"ES"|"826"|"United Kingdom"|"01"|"ES01"|"Electricity - total solar production"|"2006"|"Kilowatt-hours, million"|"11"|""
"ES"|"826"|"United Kingdom"|"01"|"ES01"|"Electricity - total solar production"|"2005"|"Kilowatt-hours, million"|"8"|""
"ES"|"826"|"United Kingdom"|"01"|"ES01"|"Electricity - total solar production"|"2004"|"Kilowatt-hours, million"|"4"|""
"ES"|"826"|"United Kingdom"|"01"|"ES01"|"Electricity - total solar production"|"2003"|"Kilowatt-hours, million"|"3"|""
"ES"|"826"|"United Kingdom"|"01"|"ES01"|"Electricity - total solar production"|"2002"|"Kilowatt-hours, million"|"3"|""
"ES"|"826"|"United Kingdom"|"01"|"ES01"|"Electricity - total solar production"|"2001"|"Kilowatt-hours, million"|"2"|""
"ES"|"826"|"United Kingdom"|"01"|"ES01"|"Electricity - total solar production"|"2000"|"Kilowatt-hours, million"|"1"|""
"ES"|"826"|"United Kingdom"|"01"|"ES01"|"Electricity - total solar production"|"1999"|"Kilowatt-hours, million"|"1"|""
"ES"|"834"|"United Rep. of Tanzania"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"21"|""
"ES"|"834"|"United Rep. of Tanzania"|"01"|"ES01"|"Electricity - total solar production"|"2014"|"Kilowatt-hours, million"|"18"|""
"ES"|"834"|"United Rep. of Tanzania"|"01"|"ES01"|"Electricity - total solar production"|"2013"|"Kilowatt-hours, million"|"15"|""
"ES"|"834"|"United Rep. of Tanzania"|"01"|"ES01"|"Electricity - total solar production"|"2012"|"Kilowatt-hours, million"|"13"|""
"ES"|"834"|"United Rep. of Tanzania"|"01"|"ES01"|"Electricity - total solar production"|"2011"|"Kilowatt-hours, million"|"9"|""
"ES"|"834"|"United Rep. of Tanzania"|"01"|"ES01"|"Electricity - total solar production"|"2010"|"Kilowatt-hours, million"|"7"|""
"ES"|"834"|"United Rep. of Tanzania"|"01"|"ES01"|"Electricity - total solar production"|"2009"|"Kilowatt-hours, million"|"5"|""
"ES"|"834"|"United Rep. of Tanzania"|"01"|"ES01"|"Electricity - total solar production"|"2008"|"Kilowatt-hours, million"|"3"|""
"ES"|"840"|"United States"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"35635"|""
"ES"|"840"|"United States"|"01"|"ES01"|"Electricity - total solar production"|"2014"|"Kilowatt-hours, million"|"24603"|""
"ES"|"840"|"United States"|"01"|"ES01"|"Electricity - total solar production"|"2013"|"Kilowatt-hours, million"|"15872"|""
"ES"|"840"|"United States"|"01"|"ES01"|"Electricity - total solar production"|"2012"|"Kilowatt-hours, million"|"10145"|""
"ES"|"840"|"United States"|"01"|"ES01"|"Electricity - total solar production"|"2011"|"Kilowatt-hours, million"|"6215"|""
"ES"|"840"|"United States"|"01"|"ES01"|"Electricity - total solar production"|"2010"|"Kilowatt-hours, million"|"3942"|""
"ES"|"840"|"United States"|"01"|"ES01"|"Electricity - total solar production"|"2009"|"Kilowatt-hours, million"|"2515"|""
"ES"|"840"|"United States"|"01"|"ES01"|"Electricity - total solar production"|"2008"|"Kilowatt-hours, million"|"2092"|""
"ES"|"840"|"United States"|"01"|"ES01"|"Electricity - total solar production"|"2007"|"Kilowatt-hours, million"|"1674"|""
"ES"|"840"|"United States"|"01"|"ES01"|"Electricity - total solar production"|"2006"|"Kilowatt-hours, million"|"1287"|""
"ES"|"840"|"United States"|"01"|"ES01"|"Electricity - total solar production"|"2005"|"Kilowatt-hours, million"|"1120"|""
"ES"|"840"|"United States"|"01"|"ES01"|"Electricity - total solar production"|"2004"|"Kilowatt-hours, million"|"965"|""
"ES"|"840"|"United States"|"01"|"ES01"|"Electricity - total solar production"|"2003"|"Kilowatt-hours, million"|"848"|""
"ES"|"840"|"United States"|"01"|"ES01"|"Electricity - total solar production"|"2002"|"Kilowatt-hours, million"|"830"|""
"ES"|"840"|"United States"|"01"|"ES01"|"Electricity - total solar production"|"2001"|"Kilowatt-hours, million"|"785"|""
"ES"|"840"|"United States"|"01"|"ES01"|"Electricity - total solar production"|"2000"|"Kilowatt-hours, million"|"709"|""
"ES"|"840"|"United States"|"01"|"ES01"|"Electricity - total solar production"|"1999"|"Kilowatt-hours, million"|"689"|""
"ES"|"840"|"United States"|"01"|"ES01"|"Electricity - total solar production"|"1998"|"Kilowatt-hours, million"|"890"|""
"ES"|"840"|"United States"|"01"|"ES01"|"Electricity - total solar production"|"1997"|"Kilowatt-hours, million"|"897"|""
"ES"|"840"|"United States"|"01"|"ES01"|"Electricity - total solar production"|"1996"|"Kilowatt-hours, million"|"906"|""
"ES"|"840"|"United States"|"01"|"ES01"|"Electricity - total solar production"|"1995"|"Kilowatt-hours, million"|"828"|""
"ES"|"840"|"United States"|"01"|"ES01"|"Electricity - total solar production"|"1994"|"Kilowatt-hours, million"|"828"|""
"ES"|"840"|"United States"|"01"|"ES01"|"Electricity - total solar production"|"1993"|"Kilowatt-hours, million"|"901"|""
"ES"|"840"|"United States"|"01"|"ES01"|"Electricity - total solar production"|"1992"|"Kilowatt-hours, million"|"749"|""
"ES"|"840"|"United States"|"01"|"ES01"|"Electricity - total solar production"|"1991"|"Kilowatt-hours, million"|"782"|""
"ES"|"840"|"United States"|"01"|"ES01"|"Electricity - total solar production"|"1990"|"Kilowatt-hours, million"|"666"|""
"ES"|"850"|"United States Virgin Is."|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"30.9"|"1"
"ES"|"850"|"United States Virgin Is."|"01"|"ES01"|"Electricity - total solar production"|"2014"|"Kilowatt-hours, million"|"21.713"|"1"
"ES"|"850"|"United States Virgin Is."|"01"|"ES01"|"Electricity - total solar production"|"2013"|"Kilowatt-hours, million"|"13.757"|"1"
"ES"|"850"|"United States Virgin Is."|"01"|"ES01"|"Electricity - total solar production"|"2012"|"Kilowatt-hours, million"|"8.557"|"1"
"ES"|"850"|"United States Virgin Is."|"01"|"ES01"|"Electricity - total solar production"|"2011"|"Kilowatt-hours, million"|"3.257"|"1"
"ES"|"858"|"Uruguay"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"48.8444444444444"|""
"ES"|"858"|"Uruguay"|"01"|"ES01"|"Electricity - total solar production"|"2014"|"Kilowatt-hours, million"|"3.4"|""
"ES"|"548"|"Vanuatu"|"01"|"ES01"|"Electricity - total solar production"|"2016"|"Kilowatt-hours, million"|"2"|"1"
"ES"|"548"|"Vanuatu"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"1"|"1"
"ES"|"548"|"Vanuatu"|"01"|"ES01"|"Electricity - total solar production"|"2014"|"Kilowatt-hours, million"|"0.2"|"1"
"ES"|"548"|"Vanuatu"|"01"|"ES01"|"Electricity - total solar production"|"2013"|"Kilowatt-hours, million"|"0.2"|"1"
"ES"|"548"|"Vanuatu"|"01"|"ES01"|"Electricity - total solar production"|"2012"|"Kilowatt-hours, million"|"0.2"|""
"ES"|"548"|"Vanuatu"|"01"|"ES01"|"Electricity - total solar production"|"2011"|"Kilowatt-hours, million"|"0.1"|"1"

"fnSeqID"|"Footnote"
"1"|"Estimate"
